title,price,agent_name,agent_status,description,kecamatan,kabupaten,kamar tidur,luas bangunan,luas lahan
"Rumah Siap Huni di Sukun, Kota Malang Lokasi Nol Jalan Raya",731000000,Roza Sari,Rekan Lamudi,"5 menit ke Alun-alun Kota e 3 menit ke Kampus Kanjuruhan  10 menit ke Universitas Brawijaya   Rumah 1 Lantai Luas Bangunan 45 Luas Tanah 80 Kamar Tidur 2 Kamar Mandi 1 Ruang Tamu Dapur, Carport",Sukun, Malang,2,45.0,80.0
Rumah Modern Lokasi Sejuk Villa Bukit Sengkaling Dekat Batu,695000000,Sastro .,Rekan Lamudi Pro,"Modern minimalis 1lantai Villa Bukit Sengkaling Oma Campus Dekat kota wisata Batu Dekat Pondok Arrohmah, Tursina.  Luas tanah 87 Bangunan 55 2Kt 1Km Full Interior modern.",Dau, Malang,2,55.0,87.0
Dijual Rumah Permata Jingga Soekarno Hatta Malang Dekat UB,1500000000,ROSYIDAH HAM S.,Rekan Lamudi Pro,"Spesifikasi: Luas Tanah : 117 m2 Luas Bangunan : 63 m2 Jumlah Lantai : 1 Kamar Tidur : 2 Kamar Mandi : 2 Kamar Tidur Pembantu : 1 Hadap : Utara Legalitas : SHM Daya Listrik : 2000 watt Air : PDAM Carport : 1 - Ada Tempat Jemuran di Lantai Atas - AC 1 unit - Tetangga ada di kanan dan kiri, depan rumah tembok pembatas perumahan - Akses Jalan luas dan leluasa - Lingkungan yang sangat nyaman Harga Jual : 1,5M (NEGO) Harga Sewa : 50 Juta / Tahun ( 90 Juta untuk 2 Tahun ) More Info: XAVIER MARKS PREMIER ROSA",Lowokwaru, Malang,3,63.0,117.0
Dijual Rumah Mewah dekat Polinema Malang,850000000,Myuu Naa,Rekan Lamudi,"DI JUAL RUMAH BARU MINIMALIS  LOKASI JALAN IKAN TOMBRO , LOWOKWARU KOTA MALANG   Harga : 850 Jt  - Luas Tanah 72 m2 (6 x 12) - Luas Bangunan 100 m2 - 2 Lantai  - Kamar Tidur 3 - Kamar Mandi 3 - Listrik 1300 Watt - Air Pdam  - Ruang Tamu - Ruang Makan - Ruang Cuci - Dapur + Kitchen Set - Ballcony - Carport - Hadap Barat - Akses JaLan MobiL Simpangan - SHM  Lokasi Strategis Hunian Yang Nyaman Aman Dan Tenang  One Gate Sistem Dengan Keamanan 24 Jam  Dekat Dengan Tempat Perkopian Sudimoro 7 Menit JaLan Soekarno Hatta 10 Menit Kampus UB - POLINEMA  Survey Sekarang Juga Sebelum Harga Naik !  More Info and Detail WA Admin   IG : myunaa.id",Tunjungsekar, Malang,3,100.0,72.0
RUMAH MINIMALIS MURAH SIAP HUNI SUKUN,560000000,Asti Properti Malang,Rekan Lamudi,"Bismillah Di Jual Rumah Bangunan Baru Minimalis Modern Siap Huni Lokasi Mulyorejo Kota Malang (Plus furnished Interior dan elektronik) Harga 560 Juta Luas Tanah 66 m2 Luas Bangunan 52 m2 Kamar Tidur 2 Kamar Mandi 1 Ruang Tamu Ruang Makan Laundry Room Carport Listrik 1300 watt SHM Tandon 350L + Sanyo, Radar otomatis N' Pendorong otomatis.Akses Jalan Mobil Simpangan Berada Di Kawasan Perumahan Yang Aman Nyaman Tenang Fasilitas: 1.Kanopi Depan full 2.Kanopi Belakang 3.Pagar 4.Kursi n' Meja Teras 5.Sofa n' meja tamu 6.Kithcen Set 7.Meja Makan+Kursi Makan 9.Bed Set+Lemari 10.water heater 11.TV 1 12.Kulkas 13.Dispenser 14.Kompor Tanam n' Coocer hood 15.AC 1 unit 16.Mesin Cuci 17.Tirai 18.Pintu Masuk Smart Door lock.",Sukun, Malang,2,52.0,66.0
M027 Rumah Usaha Dijual Murah Lokasi Strategis Poll,750000000,Irma Naomi,Rekan Lamudi,"Spesifikasi : Legalitas SHM 2 Lantai Luas Tanah 45M Luas Bangunan 70M Dimensi : 8,25M x 5,4M (melebar) 2 Kamar Tidur 2 Kamar Mandi 1 Dapur Listrik Token 1300W Air Sumur  Selling Point :  Akses Jalan Raya  1 menit dari UIN  3 menit dari ITN  2 menit dari Mc Donald  Harga : 750 Juta. Nego",Lowokwaru, Malang,2,70.0,45.0
Dijual Rumah Baru Ada Roofop di Ikan Ikan Lowokwaru Malang,1150000000,Antonius Hogy Hendrawanto,Rekan Lamudi Pro,"Lokasi perumahan daerah ikan2, kota Malang Lt 72 (6x12) Lb 140 KT 3 Km 3 Listrik 2200w PDAM SHM Harga 1,150 M Nego Banyak Bonus :  Kitchen set baru  Kompor tanam  Kulkas 2 pintu  AC  Water heater  HD Smart TV  Lampu hias gantung  Tandon atas  Sumur bor",Lowokwaru, Malang,3,140.0,72.0
Dijual Rumah Gress di Sarangan Malang Selangkah dari Hotel Savana,1150000000,Juan Hogianto,Rekan Lamudi Pro,"Baru greess hanya 5 menit menuju Soekarno hatta suhat malang  Spesifikasi : Luas tanah 75 m2 Luas bangunan 90 m2 Kamar tidur 3 Kamar mandi 2 Ruang Tamu Dapur Listrik 1300w Sertifikat Hak Milik  Harga 1,150 M (FREE BIAYA LAIN2 TERMASUK PAJAK)  Hubungi : JUAN HOGIANTO XAVIER MARKS PREMIER JL. SUNANDAR PRIYO SUDARMO NO. 31F, MALANG",Lowokwaru, Malang,3,90.0,75.0
RUMAH MURAH KOTA MALANG 300 JUTAAN,325000000,Asti Properti Malang,Rekan Lamudi,"PROMO LAUNCHING RUMAH VILLA KOTA MALANG LEBAR JALAN 6-11 METER TINGGI PLAFON 4 METER HARGA MULAI 300 JUTAAN Rumah 1 Lantai Mulai Type 40/65 Kamar Tidur 2 Kamar Mandi 1 Ruang Tamu/Keluarga Dapur Carport Harga Normal 375 Juta PROMO HARGA CASH 325 JUTA PROMO HARGA KPR 355 JUTA Fasilitas Umum : Masjid, Sport Center Gym, Club House, Mini Soccer, Cafe, Kolam Renang, Aula Hall.Jalan lebar 6-11 meter.Security, Pos Penjaga, dan One Gate Sistem.Tinggi Plafon Rumah 4 meter.Lokasi strategis : Dekat Kampus Kota Malang Dekat Kantor Terpadu Dekat Rumah Sakit Kota Malang Dekat Sekolah Internasional Dekat SMA Taruna Dekat Tol Hubungi marketing kami :.",Kedungkandang, Malang,2,40.0,65.0
M047 Rumah Minimalis Jual Murah saja di Cengger Ayam Lowokwaru Malang,975000000,Irma Naomi,Rekan Lamudi,"Harga : 975 Jt Nego   Luas Tanah : 108 mÂ² Luas Bangunan : 90 mÂ² Dimensi Tanah : 8 x 13,5 Kamar Tidur : 3  Kamar Mandi : 2   Carport 1 Mobil PDAM  PLN : 1300 Watt Dapur SHM Hadap Utara",Lowokwaru, Malang,3,90.0,108.0
Rumah BARU PERUM IKAN2 LOWOKWARU GRESS Dekat Kampus Brawijaya,533000000,Marketing Rumah & Konsultan KPR,Rekan Lamudi Pro,[ RUMAH BARU SIAP HUNI ]  DIJUAL RUMAH BARU MINIMALIS SIAP HUNI   LOKASI : PERUMAHAN IKAN CAKALANG LOWOKWARU KOTA MALANG  AKSES MUDAH   7 MENIT KE KAMPUS UNIVERSITAS BRAWIJAYA MALANG   SPESIFIKASI : Luas Tanah 77 m2 (7 x 11) Luas Bangunan 40 m2 Tingkat 1 Kamar Tidur 2 Kamar Mandi 1 Taman Carport  Sertifikat SHGB (bisa upgrade SHM)  HARGA 500 Jt-an   Untuk Proses KPR akan kami bantu sampai Akad KPR di Notaris   Info Pemasaran dan Konsultasi KPR : Silahkan Chat/Wa Profile,Klojen, Malang,2,40.0,77.0
RUMAH VILLA DEKAT BATU RUMAH VILLA VIEW KEREN MULAI 200 JUTAAN  BONUS,290000000,Roza Sari,Rekan Lamudi,"Rumah 1 Lantai Type 40/63 KT 2 KM 1 Harga 290 Juta  VILLA MODERN TERMURAH TENGAH KEBUN JERUK PEGUNUNGAN  KARANGPLOSO DEKAT PARIWISATA BATU  Villa tahap 2 dengan konsep 2 lantai semua, tampak depan berdesign indah menawan, memiliki suasana tenang, nyaman dan full pemandangan pegunungan dari semua arah juga kebun jeruk sekeliling . Bisa dibayangkan alangkah indahnya suasana sekirar dan bisa refreshing sepanjang hari .  Villa sangat cocok untuk investasi hunian Kostumer yang hobby healing ke taman- taman wisata Batu, banyak membeli villa- villa kami karena harga yang sangat murah dekat sekali dengan BATU .  Stok terbatas sehingga para pembeli yang cepat yang mendapat harga PROMO sebelum naik harga normal  Harga 400 Jutaan 2 lantai type 50 luas tanah dari 60 meter - 80 meter  One gate Sistem 24 jam security Bebas banjir  Lokasi :  - Dekat kampus ITN, UMM, UIN - 15 menit ke UB, UNISMA DLL - Dekat RS PRASETYA HUSADA - Dekat pasar sayur Karangploso - Dekat Rest Area Karangploso - Dekat TAMAN DOLAN - Dekat JATIM PAK 3 dll  Segera inden dapatkan harga PROMOnya",Karang Ploso, Malang,2,40.0,63.0
Dijual Rumah Kost University Village Araya Dekat Dari Binus University,1300000000,Juan Hogianto,Rekan Lamudi Pro,"Spesifikasi : Luas tanah 37 mÂ² Luas bangunan 74 mÂ² 2 lantai Kamar tidur 4 Kamar mandi 4 Sudah Sertifikat Hak Milik 300m dari pintu Binus Malang.  Fasilitas sudah lengkap: Ranjang, lemari, meja belajar. AC + water heater di tiap kamar. Ada CCTV dan tempat cuci. Meteran listrik setiap kamar Wifi  Pemasukan 80 juta an/tahun  Harga hanya 1,3 M  Hubungi : JUAN HOGIANTO XAVIER MARKS PREMIER JL. SUNANDAR PRIYO SUDARMO NO. 31F, MALANG",Blimbing, Malang,4,74.0,37.0
Dijual Rumah Semi Furnished Tunggulwulung Lowokwaru Kota Malang,1350000000,Juan Hogianto,Rekan Lamudi Pro,"Spesifikasi : Luas Tanah : 155 M2 Luas Bangunan : 160 M2 Lebar Depan : 7 M Panjang : 22 M Kamar Tidur : 3 Kamar Mandi : 2 2 lantai Listrik : 900 Watt Air : PDAM Hadap ke : Utara IMB : Ada Sertifikat : SHM  Furnished : 1 Set Kursi tamu 1 pcs Bupet 1 pcs Lemari Pakaian , Olymplast 3 pintu 1 Set Meja Makan dengan 9 kursi 1 pcs Tempat Tidur Anak 1 pcs Kulkas 2 pintu 1 pcs Mesin Cuci Hitachi 1 pcs Rak Piring 1 pcs ukiran kayu 2 buah kaca hias  Harga : 1.350 M  Hubungi : JUAN HOGIANTO XAVIER MARKS PREMIER JL. SUNANDAR PRIYO SUDARMO NO. 31F, MALANG",Lowokwaru, Malang,3,160.0,155.0
Dijual Rumah Baru Minimalis Furnish di Pandanwangi Sulfat Malang,950000000,Antonius Hogy Hendrawanto,Rekan Lamudi Pro,"Bonus Canopy kitchen set Ada taman Bonus water heater, Led Tv Row jalan lebar One gate sistem security 24 jam  Luas Tanah 96 mÂ² Dimensi 8 x 12m Luas Bangunan 60 mÂ² Kamar Tidur 2 Kamar Mandi 1 Hadap Timur Surat SHM Air PDAM  Carport",Blimbing, Malang,2,60.0,96.0
Rumah BARU DANAU MANINJAU SAWOJAJAR Progress Bangun Dekat Exit Tol,670000000,Marketing Rumah & Konsultan KPR,Rekan Lamudi Pro,[ RUMAH BARU PROGRESS BANGUN ]  DIJUAL RUMAH BARU MINIMALIS   LOKASI : DI DANAU MANINJAU SAWOJAJAR  KOTA MALANG   AKSES MUDAH   DEKAT EXIT TOL SAWOJAJAR   3 MENIT KE KAMPUS 2 UNIVERSITAS NEGERI MALANG   SPESIFIKASI : Luas Tanah 84 m2 (7 x 12) Luas Bangunan 65 m2 Tingkat 1 Kamar Tidur 3 Kamar Mandi 2 Taman Carport 1 mobil  Sertifikat SHM  HARGA 670 Jt  Untuk Proses KPR akan kami bantu sampai Akad KPR di Notaris   Silahkan Chat/Wa Profile untuk Info Detail dan Viewing Lokasi,Klojen, Malang,3,65.0,84.0
Rumah BARU PERUM TOMBRO LOWOKWARU GRESS DEKAT BRAWIJAYA,895000000,Marketing Rumah & Konsultan KPR,Rekan Lamudi Pro,[ RUMAH BARU READY STOCK ]  DIJUAL RUMAH BARU GRESS  MINIMALIS SIAP HUNI   LOKASI : DI PERUMAHAN IKAN TOMBRO  LOWOKWARU KOTA MALANG   AKSES MUDAH   7 MENIT KE KAMPUS UNIVERSITAS BRAWIJAYA MALANG   SPESIFIKASI : Luas Tanah 72 m2 Luas Bangunan 110 m2 Tingkat 2 + Rooftop  Kamar Tidur 3 Kamar Mandi 2 Listrik 2200 VA Air PDAM Legalitas SHM  Hadap Tenggara  BONUS : - Kitchen set - Water heater  - TV - Tandon  HARGA 930 Jt turun jadi 895 Jt  Untuk Proses KPR akan kami bantu sampai Akad KPR di Notaris   Silahkan Chat/Wa Profile untuk Info Detail dan Viewing Lokasi,Klojen, Malang,3,110.0,72.0
RUMAH MEWAH MINIMALIS 2 LANTAI SINGOSARI,430000000,Asti Properti Malang,Rekan Lamudi,BEST SELLER MODERN BANJARARUM 300 JUTAAN MODERN BANJARARUM POROS JALAN RAYA SINGOSARI EXIT TOL SINGOSARI .DEPO BANGUNAN .KAMPUS BINUS ARAYA Satu deret dengan banjararum indah .banjararum asri .omah tanjung residence Minimalis Modern Di Kawasan Berkembang di Singosari TYPE 1 LANTAI Type 30 Plafon tinggi Luas tanah 60 Kamar tidur 2 Kamar mandi 1 Harga 325 Juta type 2 lantai 55/60 harga 425 Juta Lokasi Premium : Selangkah dari SMAN 1 Singosari 3 menit exit tol singosari 10 menit bandara Abd Shaleh 10 menit exit tol pakis 4 Menit Hawaii Water Park 4 Menit Pusat Oleh-oleh Karanglo 5 Menit dari 3 Rumah Sakit terbaik di Singosari (RS.Prima Husada & RS.Marsudi Waluyo & RS.persada Hospital) 7 Menit Superindo Desain Futuristi sesuai dengan kebutuhan kaum milenial Sangat Cocok untuk hunian maupun investasi Fasilitas Unggulan : .One Gate .Security 24 jam .Langsung SHM.,Singosari, Malang,3,55.0,60.0
"[AM] Rumah 4 Kamar di Springhill Garden Sawojajar, Fulll Furnished",1700000000,INMAX Property,Rekan Lamudi Pro,"Rumah siap huni, full furnished, dekat pintu tol Sawojajar, one gate Sistem, lingkungan aman, ada carport, halaman belakang",Pakis, Malang,4,153.0,163.0
Rumah Kekinian Araya Contemporary Series Gratis Berbagai Biaya,1300000000,Vita Yuningtyas H,Rekan Lamudi Pro,"Rumah Kekinian Araya Contemporary Series Gratis Berbagai Biaya  Spesifikasi: Luas tanah 72m2 Luas bangunan 87m2  Kamar tidur 3 Kamar mandi 2 Sertifikat HGB bisa upgrade SHM Listrik 1300 watt Air artesis  Harga 1,309 M  Promo Free BPHTB, AJB, BBN  Konsultasikan dengan VITA sekarang untuk panduan dan informasi selengkapnya tentang pembelian atau penjualan properti. Jangan tunda tekan tombol WHATSAPP di halaman ini. VITA | XMarks Premier vitalux_property (instagram) Xavier Marks Premier Malang",Blimbing, Malang,3,87.0,72.0
"rumah 2lt blkg kampus umm 3,tegalgondo,dekat jalur wisata batu Malang",560000000,Hendri windi,Rekan Lamudi Pro,Rumah 2 lantai. 1km kampus UMM 3 Malang  READY STOK 500 jtan TYPE 72 / LT 61 mÂ² Type 68 / LT 72 mÂ²  Mau.?,Karang Ploso, Malang,2,64.0,70.0
"dijual rumah 1lt luas,dekat plaza araya, exit tol",1315980000,Hendri windi,Rekan Lamudi Pro,dijual rumah jl teluk etna malang. 1lantai ukuran 80/150 tersedia 3 unit ready  3km tidur2 kamar mandi halaman depan dan blkg dekat plaza araya dan rs persada dekat exit tol singosari dan hawai waterpark.  mau?,Blimbing, Malang,3,80.0,150.0
Dijual Rumah Siap Huni Bagus di Istana Dieng Isdi Malang,2250000000,Iva Fiatur,Rekan Lamudi Pro,LT 129 mÂ² LB 100 mÂ² KT 2+1 KM 1+1 Hadap : Utara Sertifikat SHM  Harga Jual 2.25 M   Dekat Dengan Kampus UNMER  One Gate Sistem Service  Security 24 Jam   Lingkungan Tenang Dan Nyaman  Dekat Tempat Kuliner   More Details Viewing Appointment : IVA FIATUR  Xavier Marks Premier  IG: infoproperti.malang,Sukun, Malang,3,100.0,129.0
Hunian Islami Modern View Pegunungan di Tasikmadu Lowokwaru,1100000000,Sastro .,Rekan Lamudi Pro,Rumah Modern 2 Lantai Perumahan Islami Modern Kompleks Sejuk View Pegunungan Dekat Kampus Ub Polinema Dekat Kampus Umm.  Luas Tanah 91 Bangunan 150 (sdh upgrade) 4Kt 3Km New Cluster lingkungan bersih.  Info dan Survei SASTRO,Lowokwaru, Malang,4,150.0,91.0
DIJUAL RUMAH HARGA RENDAH DI CLUSTER HANANIA,265000000,Griya Alden,Rekan Lamudi Pro,Ready unit siap huniÂ  Hunian mewah dan berkualitasÂ   cluster hanania siap melayani kebutuhan property anda  segera datang booking hunian menarik impian andaÂ   fitur hunianÂ  taman garasiÂ  ruang tamu 2 kamar tidurÂ  1 kamar mandiÂ  free dapurÂ  free kanopiÂ   listrik air readyÂ  surat SHM ON HAND,Gondanglegi, Malang,2,42.0,72.0
jual rumah mewah di dekat kampus UMM malang,1350000000,SAIFUL Stasiun Properti Malang,Rekan Lamudi,"DIJUAL RUMAH CANTIK ARUMBA TUNGGULWULUNG MALANG Harga 1,350 Milyard Spesifikasi : .Luas Tanah 116 m2 .Dimensi 6,4 x 18,2 m .Luas Bangunan 125 m2 .2 Lantai .Kamar Tidur 3 .Kamar Mandi 3 .Listrik .Air PDAM .Dapur .Carport .Akses Mbl Simpangan .Hadap Barat .SHM Dekat dengan : Pusat kuliner Suhat Sekolah SD anak Soleh.Pasar Dinoyo dan blimbing Kampus UMM, UB, Polinema, UNISMA.RSUB, terminal Landungsari, stasiun blimbing..",Lowokwaru, Malang,3,125.0,116.0
Rumah Pinggir Jalan Area Arjosari Sangat Dekat Toll Singosari,775000000,Sastro .,Rekan Lamudi Pro,"Rumah pinggir jalan Kawasan Arjosari Blimbing Dekat jalan raya provinsi Sekitar 1Km dari gerbang toll Songosari.  Luas tanah 144 Bangunan 108 2Kt 1Km Taman depan belakang Cocok buat kantor, usaha, dll.",Blimbing, Malang,2,108.0,144.0
Rumah 2 Lantai Mezzanin Kawasan Komersiil Bendungan Sigura-gura,1450000000,Sastro .,Rekan Lamudi Pro,"Rumah bagus terawatCluster Bendunga Sigura-guraDekat kampus Ub VeteranDekat kampus Um, UinDekat mall Matos Transmart.Luas tanah 115Bangunan 150 (tingkat)3Kt 2KmMezzaninFurnished.Info dan Survei :SASTRO",Lowokwaru, Malang,3,150.0,115.0
RUMAH MODERN MINIMALIS LOKASI STRATEGIS DI MALANG,400000000,Beni Sudiro,Rekan Lamudi Pro,"MILIKI SEGERA VILLA CANTIK MEWAH TAHAP 2 DI TENGAH KEBUN JERUK VIEW PEGUNUNGAN  400 JUTAAN 2 LANTAI DI KARANGPLOSO DEKAT TAMAN WISATA BATU  Villa tahap 2 dengan konsep 2 lantai semua, tampak depan berdesign indah menawan, memiliki suasana tenang, nyaman dan full pemandangan pegunungan dari semua arah juga kebun jeruk sekeliling . Bisa dibayangkan alangkah indahnya suasana sekirar dan bisa refreshing sepanjang hari .  Villa sangat cocok untuk investasi hunian Kostumer yang hobby healing ke taman- taman wisata Batu, banyak membeli villa- villa kami karena harga yang sangat murah dekat sekali dengan BATU .  Stok terbatas sehingga para pembeli yang cepat yang mendapat harga PROMO sebelum naik harga normal  Hrga 400 juta 2 lantai type 52 luas tanah dari 60 meter - 80 meter  One gate Sistem 24 jam security Bebas banjir  Lokasi : - Dekat kampus ITN, UMM, UIN - 15 menit ke UB, UNISMA DLL - Dekat RS PRASETYA HUSADA - Dekat pasar sayur Karangploso - Dekat Rest Area Karangploso - Dekat TAMAN DOLAN - Dekat JATIM PAK 3 dll  Segera inden dapatkan harga PROMOnya .",Karang Ploso, Malang,3,55.0,63.0
Rumah cantik minimalis di Greenland Tidar,900000000,Naniek Purnamawaty,Rekan Lamudi,"DIJUAL Rumah Minimalis Dalam Perumahan Greenland Tidar.Dekat kuliner Elpico, kampus machung.Kawasan tenang dan asri Spesifikasi : Legalitas : SHM Luas tanah : 105 m2 Dimensi : 7 X 15 Luas bangunan : 60 m2 Bangunan 1 lantai Kamar tidur : 2 Kamar mandi : 1 carport : 1 PLN : 1300 W Air : PDAM hadap : Utara Jual 900 Juta AS-tidar.",Sukun, Malang,2,60.0,105.0
Rumah cantik minimalis 2 lantai 4 kamar di Tunggulwulung,1400000000,Naniek Purnamawaty,Rekan Lamudi,"Rumah DIJUAL Lokasi Pojokan Kondisi Istimewa Siap Huni Di Kawasan Tenang Perum Permata Tunggul Wulung Lowokwaru.Berada di jalan akses Soekarno Hatta dan Raya Tlogomas.Dekat kampus UMM, UB, Polinema, Widyagama.Kawasan kuliner, bisa untuk bisnis rumah kos Spesifikasi : Legalitas : SHM Luas tanah : 159 m2 Dimensi : 10 x 15,6 Luas bangunan : 120 m2 Bangunan 1,5 lantai Kamar tidur : 4 Kamar mandi : 2 Carport : 1 PLN : 1300 W Air : PDAM + Sumur Hadap : Timur Harga yg ditawarkan : 1,4 M AT,DD-Pertung.",Lowokwaru, Malang,4,120.0,159.0
Dijual Rumah Bagus di Buring Kedungkandang Malang,670000000,Iva Fiatur,Rekan Lamudi Pro,Property : Rumah Sertifikat : SHM Luas tanah : 72 mÂ² Dimensi: 12 x 6 m Luas bangunan : 136 mÂ² Kamar tidur : 3 Kamar mandi : 1 Listrik : 1300 watt Air : PDAM Hadap : timur Carport/Garasi : 1 mobil 3 motor Lantai : 2 Musholla Jemuran Dapur  670 jt (nego)    More Details Viewing Appointment : IVA FIATUR  Xavier Marks Premier  IG: infoproperti.malang,Kedungkandang, Malang,3,136.0,72.0
RUMAH MINIMALIS 2 LANTAI 600 JUTA AN DEKAT KAMPUS UB,665000000,Beni Sudiro,Rekan Lamudi Pro,"rumah hunian DI KAWASAN BISNIS KAMPUS TERNAMA DI KOTA MALANG Konsep Hunian Asri View Cantik Pegunungan di Joyo Grand Malang Selangkah Dr Pondok Al - Umm -2 Menit ke Pasar Modern -5 Menit Ke Kampus UIN, UNISMA, GAJAYANA -5 Menit ke RSI Mall Dinoyo Ramayana -8 Menit Ke Kampus UB, UMM, ITN -10 Menit Ke Matos  Fasilitas Umum : Security 24 Jam 1 Gate Sistem Akses Jalan Lebar 8-10 meter Club House Kolam Renang  Fitness Center Masjid Megah Commercial Area Taman Playground Jogging Track",Lowokwaru, Malang,3,60.0,66.0
Dijual Rumah Hitung Tanah Siap Huni di Simpang Panji Suroso Malang,1100000000,ROSYIDAH HAM S.,Rekan Lamudi Pro,"Spesifikasi: Luas tanah Dimensi 10x17.3 173 mÂ² Luas Bangunan 155mÂ² Kamar tidur 3 Kamar mandi 3 1 lantai+ sedikit buat jemuran.di Lt 2 Garasi, Carport ada. Listrik 1300 PDAM SHM Harga 1,1M More Info: XAVIER MARKS PREMIER ROSA",Blimbing, Malang,3,155.0,173.0
DIJUAL RUMAH MINIMALIS SIAP HUNI DI PANDANWANGI SULFAT KOTA MALANG,1500000000,Roby Kurniawan,Rekan Lamudi Pro,"RUMAH MINIMALIS SIAP HUNI LOKASI DI PANDANWANGI SULFAT KOTA MALANG Spesifikasi : .Deket RS Puri Bunda hanya 50 meter dari RS .Dekat alfamart .Lingkungan nyaman, one .gate Sistem .Luas tanah 96mÂ² .Luas bangunan 160mÂ² .3 lantai (rooftop) .view 3 gunung .Listrik 3.500 watt .Kitchen set .4 kamar tidur .2 kamar mandi .Carport .PDAM .Hadap utara .Full granit .Akses jalan lebar 8m .SHM Harga 1.5 Milyar Nego Informasi Lebih lanjut Silahkan Hubungi Roby Kurniawan.Siap Membantu Anda (EM).",Pandanwangi, Malang,4,160.0,96.0
Rumah Lokasi Strategis dekat Batu dan Kampus Cocok untuk Rumah Pertama,690000000,Agus Sulestijo,Rekan Lamudi Pro,"FOR SALE Rumah kawasan tenang, hawa sejuk, dekat kuliner dan kampus.   Selling points: Kawasan tenang Hawa sejuk di dataran tinggi Dekat kuliner Lokasi dekat Kota Batu  10 menit ke wisata Petik Jeruk    Spesidikasi properti: Legalitas: SHM  Luas tanah: 150 m2 Luas bangunan: 100 m2 Jumlah Kamar tidur: 2 Jumlah kamar mandi: 1 Jumlah lantai: 1 Daya listrik: 1300 W  Sumber air: PDAM Hadap: Timur  Carport    Harga yang ditawarkan: 690 Juta    DV-dewata",Malang,,2,100.0,150.0
Rumah minimalis 3 kamar di Sulfat Agung,1000000000,Naniek Purnamawaty,Rekan Lamudi,"Rumah Kondisi Terawat DIJUAL/DISEWAKAN Di Kawasan Sulfat Agung.Dekat RS Ibu Dan Anak, Stasiun Blimbing, Wisata Wendit, Kawasan Industri.Bonus 1 Unit AC.Cocok Untuk Hunian, Kantor, Maupun Home Industri Spesifikasi : Legalitas : SHM Luas tanah : 117 m2 Dimensi : 8 x 14,6 Luas bangunan : 60 m2 Bangunan 1 lantai Kamar tidur : 3 Kamar mandi : 2 Carport : 1 AC : 1 Air PDAM Listrik 1300 watt Ada IMB Hadap : Timur Harga yg ditawarkan : 1 Milyar (nego) Sewa : 30 Juta/Tahun VO,IS-Sulag.",Blimbing, Malang,3,60.0,117.0
Rumah cantik 2 lantai di Springhill Garden Sawojajar 2,1350000000,Naniek Purnamawaty,Rekan Lamudi,"DIJUAL dan DISEWAKAN rumah cantik 2 lantai di dalam perumahan.Berada di lokasi strategis dan kawasan tenang.Selling point: Dekat Exit Tol Dekat Universitas Wisnuwardhana Dekat Kampus UMM II Dekat Velodrom Rumah cantik dan terawat Dekat Bandara Abd.Saleh Spesifikasi: Luas tanah: 111 m2 (6 x 18,5) Luas bangunan: 150 m2 (6 x 25) Jumlah kamar tidur: 5 Jumlah kamar mandi: 2 Carport: 1 Daya Listrik: 1300 Sumber air: PDAM & Sumur Hadap: Utara Jumlah lantai: 2 Legalitas: HGB Harga Jual: 1,35M Harga Sewa: 55 juta + perabot Minimal sewa: 3 tahun.",Sawojajar, Malang,5,150.0,111.0
RUMAH SUBSIDI 1 LANTAI DEKAT BANDARA ABD SALEH,173000000,Beni Sudiro,Rekan Lamudi Pro,PERUMAHAN SUBSIDI TAHAP 2  PROMO DP 0 KHUSUS BLOK L DAN M (SISA 8 UNIT SAJA) BIAYA ITJ + ADMIN 6JT  BIAYA LAIN-LAIN 13JT  TOTAL PERSIAPAN DANA AWAL 19JT  TERLETAK DI LOKASI TERBAIK DEKET KEMANA KEMANA DEKET DENGAN FASILITAS PUBLIK LOKASI MEPET KOTA MALANG,Pakis, Malang,2,25.0,60.0
